,comment_id,anonymous,graduating_year,job_title,tagline,created_at,program,overall_score,overall,curriculum,job_support,school
8699,278446,False,2021,,"Hands-on, thought-provoking and mentor-supported",6/14/2021,UX Academy Foundations,4.3,5.0,5.0,3.0,designlab
8700,278431,False,2021,Designer,Wonderful experience,6/13/2021,UX Academy Foundations,5.0,5.0,5.0,,designlab
8701,278376,True,2021,,"Good content, but communication issues.",6/10/2021,UX Academy Foundations,3.5,2.0,5.0,,designlab
8702,278271,False,2021,,AWESOME experience with Designlab UX Academy Foundations!!,6/9/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8703,278206,False,2021,,Great hands-on learning experience to dive into the world of UX/UI!,6/8/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8704,278199,True,2021,Business Insight Specialist,Excellent course for solid foundation in UX Research,6/8/2021,UX Research & Strategy,4.0,5.0,5.0,2.0,designlab
8705,278193,True,2021,Designer,The mentorship is key to DesignLab's success,6/8/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8706,278149,True,2021,,Fun and Exciting,6/7/2021,UX Academy Foundations,4.3,5.0,4.0,4.0,designlab
8707,278145,False,2021,UX Designer,Highly Recommend!!,6/7/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8708,278135,False,2021,,A really well-designed course,6/7/2021,UX Academy Foundations,5.0,5.0,5.0,,designlab
8709,278134,True,2021,,I enjoyed every step on the way with designlab.,6/7/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8710,278127,False,2021,Student,Fun and insightful!,6/7/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8711,278123,False,2021,Media Producer,Absolutely exceeded my expectations,6/7/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8712,278102,True,2021,,Great experience - flexible schedule and excellent mentor program,6/7/2021,UX Academy Foundations,4.7,5.0,5.0,4.0,designlab
8713,278055,False,2021,,Beyond what I hoped for,6/6/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8714,278023,False,2021,,DesignLab Foundations Course,6/5/2021,UX Academy Foundations,4.7,5.0,5.0,4.0,designlab
8715,278010,True,2021,,A great way to get structured assistance with a career change,6/4/2021,UX Academy,5.0,5.0,5.0,5.0,designlab
8716,277879,True,2021,,Worth every penny and had so much hands on experience!,6/2/2021,UX Academy Foundations,5.0,5.0,5.0,,designlab
8717,277865,False,2021,Photographer,Valuable course that reformed my sense of design,6/2/2021,UX Academy Foundations,5.0,5.0,5.0,,designlab
8718,277688,False,2021,Captain,This course was incredibly helpful as a newbie trying to make a career change into the ux/ui field.,5/30/2021,UX Academy Foundations,4.7,5.0,5.0,4.0,designlab
8719,277686,False,2021,,DesignLab,5/30/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8720,277672,False,2021,,Design Lab (UX Academy foundations ),5/29/2021,UX Academy Foundations,5.0,5.0,5.0,,designlab
8721,277637,False,2021,,UX Academy Foundations was a great start!,5/28/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8722,277460,False,2021,,The best experience!,5/24/2021,UX Academy,5.0,5.0,5.0,5.0,designlab
8723,277448,False,2021,Product Strategy,Great Intro to UX Design Experience,5/24/2021,UX Academy Foundations,5.0,5.0,5.0,,designlab
8724,277377,False,2021,Product Manager,A great taste of what designing is like,5/21/2021,UX Academy Foundations,3.7,4.0,4.0,3.0,designlab
8725,277294,False,2021,,Understanding and Supportive Environment,5/19/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8726,277228,False,2021,Tax Accountant,Overall great experience!,5/17/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8727,277222,False,2021,UI/UX Designer,Great step to start UI/UX career,5/17/2021,UX Academy Foundations,5.0,5.0,5.0,,designlab
8728,277031,False,2021,,Learned a lot about UX design and love the structure of the course!,5/13/2021,UX Academy Foundations,5.0,5.0,5.0,,designlab
8729,277030,False,2021,,Great Introduction,5/13/2021,UX Academy Foundations,4.0,5.0,4.0,3.0,designlab
8730,277001,False,2021,,Really helpful and educational.,5/12/2021,UX Academy Foundations,5.0,5.0,5.0,,designlab
8731,276895,False,2021,UX Designer,Very practical and insightful warm up for the UX Academy,5/10/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8732,276891,False,2021,Teacher,Design Lab for Career Transition,5/10/2021,UX Academy Foundations,5.0,5.0,5.0,,designlab
8733,276888,False,2021,,Learned a lot even in this foundation course,5/10/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8734,276813,False,2021,Ux Designer,My experience was very challenging but rewarding.,5/9/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8735,276806,True,2020,,"Curriculum is great, but job support is not.",5/8/2021,UX Academy,2.3,2.0,4.0,1.0,designlab
8736,276784,False,2021,,Fantastic,5/8/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8737,276757,False,2021,,DesignLab Foundations,5/7/2021,UX Academy Foundations,5.0,5.0,5.0,,designlab
8738,276747,False,2021,Project Manager,Great experience and value for money,5/7/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8739,276726,False,2021,,Couldn't have asked for a better introduction to design!,5/6/2021,UX Academy Foundations,5.0,5.0,5.0,,designlab
8740,276716,False,2021,,Overall enjoyed the course,5/6/2021,UX Academy Foundations,3.7,5.0,5.0,1.0,designlab
8741,276641,True,2021,,"Amazing course , very useful content",5/3/2021,UI Design,4.7,5.0,5.0,4.0,designlab
8742,276513,False,2021,Graphic Designer,Lots of learning in one course,4/28/2021,UX Academy Foundations,4.3,5.0,4.0,4.0,designlab
8743,276032,False,2021,Product Designer,10/10 Would Recommend UX Academy!,4/18/2021,UX Academy,4.7,5.0,4.0,5.0,designlab
8744,275935,False,2021,,Comprehensive course with one on one mentor,4/16/2021,,5.0,5.0,5.0,,designlab
8745,275825,False,2021,,I enjoyed the material of Designlab foundation,4/14/2021,,5.0,5.0,5.0,5.0,designlab
8746,275766,True,2021,Strategy &amp; Operations,Comprehensive &amp; well-crafted overview of UI/UX curriculum with realistic hands-on projects that help familiarize you with design software,4/12/2021,UX Academy Foundations,4.0,4.0,5.0,3.0,designlab
8747,275656,False,2021,,Designlab Foundation course,4/8/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8748,275645,False,2021,,UX Foundations was a great experience!,4/8/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8749,275542,False,2021,Designer,Fantastic introduction into UX/UI Design,4/6/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8750,275520,False,2021,,Great intro to the world of UX/UI!,4/5/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8751,275516,True,2021,,"A great introduction to UI design, if you're looking to see if it's something you're interested in",4/5/2021,UX Academy Foundations,4.0,4.0,4.0,,designlab
8752,275510,False,2021,Creative Director,Designlab UX Foundations program,4/5/2021,UX Academy Foundations,5.0,5.0,5.0,,designlab
8753,275468,False,2021,,UXA Foundation Course Review,4/3/2021,UX Academy Foundations,4.3,4.0,5.0,4.0,designlab
8754,275467,False,2021,,UX Academy Foundations was well worth the price!,4/3/2021,UX Academy Foundations,5.0,5.0,5.0,,designlab
8755,275452,False,2021,,Great course for building essential foundations for UI,4/2/2021,UX Academy Foundations,4.5,5.0,4.0,,designlab
8756,275451,True,2020,UI/UX Designer,Graduating from Designlab is one of the best decisions that I have ever made!,4/2/2021,UX Academy,5.0,5.0,5.0,5.0,designlab
8757,275411,False,2020,,Provided good learning opportunities but instances of unethical behaviour.,4/1/2021,UX Academy,3.0,3.0,3.0,3.0,designlab
8758,275263,False,2021,,I found the course to be a great starting point for understanding the fundamentals of design.,3/29/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8759,275246,False,2021,Front End,Satisfied with Designlab Foundations Course,3/29/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8760,275221,False,2021,,Great course structure and support!,3/27/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8761,274922,False,2021,,Designlab's Foundations Course is a great start,3/19/2021,UX Academy Foundations,4.7,5.0,5.0,4.0,designlab
8762,274849,False,2021,Designer,Fast-paced focused intro to UI/UX,3/17/2021,UX Academy Foundations,4.3,5.0,4.0,4.0,designlab
8763,274734,False,2021,,UX Foundations was a great starting point!,3/15/2021,UX Academy Foundations,4.7,5.0,5.0,4.0,designlab
8764,274711,False,2021,,Enriching Course You Learn a Lot From,3/13/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8765,274617,True,2021,Financial Worker,Prepared to take the next steps,3/11/2021,UX Academy Foundations,5.0,5.0,5.0,,designlab
8766,274598,False,2021,Product Experience Manager,Excellent Course  - Worth the Time,3/10/2021,UX: Interaction Design,5.0,5.0,5.0,5.0,designlab
8767,274582,False,2021,Student,Best online schooling experience I have had,3/10/2021,UX Academy Foundations,5.0,5.0,5.0,,designlab
8768,274537,True,2021,,The introduction course was very informative and helpful to build my understanding for the UX/UI industry.,3/9/2021,UX Academy Foundations,4.0,4.0,4.0,,designlab
8769,274503,False,2021,,"Coming from having no design background, UXA Foundations really taught me a lot about visual and UI design!",3/8/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8770,274500,False,2021,,I learned so much in a short time.,3/8/2021,UX Academy Foundations,5.0,5.0,5.0,,designlab
8771,274498,False,2021,,Reassurance with Learning the Proper Knowledge,3/8/2021,UX Academy Foundations,4.7,5.0,4.0,5.0,designlab
8772,274497,False,2021,,Great introductory course,3/8/2021,UX Academy Foundations,5.0,5.0,5.0,,designlab
8773,274487,False,2021,,I really enjoyed Designlab’s UX Academy Foundations course!,3/8/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8774,274477,False,2021,,Well structured course with helpful mentorship,3/8/2021,UX Academy Foundations,5.0,5.0,5.0,,designlab
8775,274441,False,2021,,Learned SO much.,3/6/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8776,274440,False,2021,Media Supervisor,Well structured course designed to get your feet wet in the world of UI/UX.,3/6/2021,UX Academy Foundations,4.0,4.0,4.0,,designlab
8777,274406,False,2021,Graphic Designer,"Thorough and informative, this course was exactly what I needed!",3/5/2021,,4.7,5.0,5.0,4.0,designlab
8778,274404,False,2021,Designer,Self guided course,3/5/2021,,4.3,5.0,5.0,3.0,designlab
8779,274388,False,2021,,Great way to test the waters when deciding to do a career change,3/5/2021,UX Academy Foundations,4.5,5.0,4.0,,designlab
8780,274338,False,2021,,"Great course, so glad I took it! Really prepared me for UX Academy.",3/4/2021,UX Academy Foundations,4.5,5.0,4.0,,designlab
8781,274324,False,2021,,Incredible Experience,3/4/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8782,274323,False,2021,,A fantastic introduction to UX/UI,3/4/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8783,274304,False,2021,Social Media Manager,The best start for UX/UI journey,3/4/2021,UX Academy Foundations,5.0,5.0,5.0,,designlab
8784,274300,False,2021,,Amazing Introduction to UI Design,3/3/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8785,274101,False,2020,UX Designer,Couldn't be happier with the outcome of my Design Lab experience!,2/25/2021,UX Academy,5.0,5.0,5.0,5.0,designlab
8786,273824,True,2021,,A great course to instill and practice some visual-design basics,2/17/2021,UX Academy Foundations,4.5,4.0,5.0,,designlab
8787,273762,False,2021,,UX Foundations grad,2/16/2021,UX Academy Foundations,3.7,4.0,4.0,3.0,designlab
8788,273714,False,2021,UX Academy Foundations Student,A solid grounding in User Interface design,2/15/2021,UX Academy Foundations,5.0,5.0,5.0,,designlab
8789,273705,False,2021,,Highly recommend Designlab's UX Academy Foundations,2/15/2021,UX Academy Foundations,5.0,5.0,5.0,,designlab
8790,273704,False,2021,Program Coordinator,Best Foundations Course,2/15/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8791,273663,False,2021,Head of Product,Scaffolded learning creates a strong foundation,2/14/2021,UX Academy Foundations,4.7,5.0,5.0,4.0,designlab
8792,273652,False,2021,3D Artist,Great intro to UI course,2/13/2021,UX Academy Foundations,4.7,5.0,4.0,5.0,designlab
8793,273604,False,2021,,Overall a great course for learning the fundamentals UI and visual design,2/12/2021,UX Academy Foundations,4.7,5.0,4.0,5.0,designlab
8794,273602,True,2021,Visual Merchandising Manager,"Very pleased and impressed with the thorough training, quality of the curriculum, and mentor sessions",2/12/2021,UX Academy Foundations,5.0,5.0,5.0,,designlab
8795,273594,True,2021,,Great foundational course for someone who has no design background.,2/12/2021,UX Academy Foundations,5.0,5.0,5.0,,designlab
8796,273590,True,2021,,"This was a great program, the mentoring was incredibly useful.",2/12/2021,UX Academy Foundations,4.7,5.0,4.0,5.0,designlab
8797,273586,False,2021,,Great intro into the world of UX,2/12/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8798,273580,False,2021,,Easy and step by step guide to assist you,2/11/2021,UX Academy Foundations,3.7,4.0,4.0,3.0,designlab
8799,273579,True,2021,,Impactful,2/11/2021,UX Academy Foundations,3.7,5.0,5.0,1.0,designlab
8800,273565,True,2021,,Project designer,2/11/2021,UX Academy Foundations,4.3,5.0,4.0,4.0,designlab
8801,273548,False,2021,,"Easy to Use, Content is Straight and to the Point, Projects are SO Helpful",2/10/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8802,273544,False,2021,,UX Academy Foundations Review,2/10/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8803,273537,False,2021,,Great UI/UX intro course,2/10/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8804,273514,True,2020,Product Designer,Great in giving you the foundation!,2/9/2021,UX Academy,4.0,4.0,4.0,4.0,designlab
8805,273488,False,2021,,"I learned a lot quickly, and had wonderful mentor support.",2/8/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8806,273466,True,2021,Educator,A great introduction to the world of UX!,2/7/2021,UX Academy Foundations,5.0,5.0,5.0,,designlab
8807,273431,False,2021,,Most valuable decision for my career,2/6/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8808,273328,False,2021,Engineer,Amazing experience and great mentors,2/3/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8809,273187,False,2021,,The best ux foundations course out there!,2/1/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8810,273183,False,2021,,Exactly What I needed.,2/1/2021,UX Academy Foundations,5.0,5.0,5.0,,designlab
8811,272807,False,2021,,"Great course, especially for non-designers to learn design basics and get a sense of what UX/UI design is about.",1/25/2021,UX Academy Foundations,5.0,5.0,5.0,,designlab
8812,272602,False,2020,UX Writer,UX Academy taught me everything I needed to know for a career in design.,1/21/2021,UX Academy,5.0,5.0,5.0,5.0,designlab
8813,272563,True,2021,,"Great online course. Clear, concise and practical.",1/20/2021,UX Academy Foundations,5.0,5.0,5.0,,designlab
8814,272514,False,2021,,Fantastic mentor support and curriculum!,1/19/2021,UX Academy Foundations,5.0,5.0,5.0,,designlab
8815,272398,False,2021,,Great Foundation Course w/ Lovely Slack Community!,1/18/2021,UX Academy Foundations,3.3,5.0,4.0,1.0,designlab
8816,272382,False,2021,Operations Associate,Design 101 was exciting and helpful.,1/18/2021,Design 101,4.3,5.0,5.0,3.0,designlab
8817,272357,False,2021,,Great learning experience!,1/17/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8818,272323,False,2021,Freelance Illustrator,Empowering,1/16/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8819,272293,True,2021,,"Overall great experience, and a great way to boost your career!",1/15/2021,,5.0,5.0,5.0,5.0,designlab
8820,272268,False,2021,,Foundations,1/14/2021,UX Academy Foundations,5.0,5.0,5.0,,designlab
8821,272247,False,2021,,Great mentor led approach,1/14/2021,Design 101,5.0,5.0,5.0,,designlab
8822,272197,False,2021,Marketing,An interesting course with a perfect curriculum,1/13/2021,UX Academy Foundations,4.7,5.0,4.0,5.0,designlab
8823,272193,True,2020,Student,An Incredible School!,1/13/2021,Design 101,5.0,5.0,5.0,5.0,designlab
8824,272184,False,2020,,Designlab UX FOUNDATIONS has been great!,1/12/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8825,272175,False,2021,Graphic Designer,Excellent synthesis of theory and practice,1/12/2021,UX Research & Strategy,5.0,5.0,5.0,5.0,designlab
8826,272153,True,2020,,I really enjoyed this course and learned so much from it.,1/11/2021,UX Research & Strategy,5.0,5.0,5.0,5.0,designlab
8827,272152,False,2020,,UI Design Course Review,1/11/2021,UI Design,5.0,5.0,5.0,5.0,designlab
8828,272135,False,2021,,UX Academy Foundations - thorough and well organized,1/11/2021,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8829,272120,True,2021,Fashion Designer,Great if you don't have a design background/portfolio,1/10/2021,UX Academy Foundations,3.7,4.0,4.0,3.0,designlab
8830,272100,False,2020,,A great course for those beginning their journey into UX,1/9/2021,UX Academy Foundations,4.0,5.0,4.0,3.0,designlab
8831,272093,False,2021,,Excellent Hands-On learning program for UI and Design Principles,1/9/2021,UX Academy Foundations,3.7,5.0,5.0,1.0,designlab
8832,272032,False,2021,,Zero to Hero,1/7/2021,UX Academy Foundations,3.0,4.0,4.0,1.0,designlab
8833,271152,True,2020,,Worth taking up - especially when you are deciding to pursue design or not.,12/7/2020,UX Academy,3.7,4.0,4.0,3.0,designlab
8834,271144,False,2020,,Design Labs 101 has been extremely helpful in getting a solid foundation on UX/UI techniques and principles.,12/7/2020,Design 101,5.0,5.0,5.0,5.0,designlab
8835,270944,False,2020,Designer,Engaging UX Course,12/1/2020,UX Academy Foundations,4.0,5.0,4.0,3.0,designlab
8836,270794,False,2020,UX Design Student,Phenomenal Jump Start!,11/23/2020,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8837,270734,False,2020,UX Designer,Love it!,11/22/2020,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8838,270732,False,2020,Technical Writer,What a great course!,11/22/2020,UX Academy Foundations,4.3,4.0,4.0,5.0,designlab
8839,270731,False,2020,,Great Introduction to UX Design!,11/22/2020,UX Academy Foundations,4.3,5.0,5.0,3.0,designlab
8840,270723,False,2020,,DesignLab's UX Academy Foundations,11/21/2020,UX Academy Foundations,5.0,5.0,5.0,,designlab
8841,270709,False,2020,Student,Learned a ton!,11/21/2020,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8842,270698,True,2020,DesignLab Student,Informative,11/20/2020,,4.7,5.0,5.0,4.0,designlab
8843,270690,False,2020,,The best intro to UX!,11/20/2020,UX Academy Foundations,5.0,5.0,5.0,,designlab
8844,270685,True,2020,,A good starting point for getting into UX,11/20/2020,,4.0,5.0,4.0,3.0,designlab
8845,270675,False,2020,,Design 101 review,11/20/2020,Design 101,4.5,5.0,4.0,,designlab
8846,270671,False,2020,,I had a lot of fun and learned a lot!,11/19/2020,UX Academy Foundations,5.0,5.0,5.0,,designlab
8847,270668,False,2020,,Great place to start my career switch! Exactly what I was looking for,11/19/2020,UX Academy Foundations,5.0,5.0,5.0,,designlab
8848,270667,False,2020,Senior Designer,Review of Design Lab,11/19/2020,UX Academy,5.0,5.0,5.0,,designlab
8849,270665,False,2020,Freelance UI Designer,DesignLab was the perfect choice for me!,11/19/2020,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8850,270663,True,2020,UX Design student,Great preparation course for DesignLab UX Academy bootcamp,11/19/2020,UX Academy Foundations,5.0,5.0,5.0,,designlab
8851,270654,False,2020,,Cohesive Introduction to UI and UX Fundamentals,11/19/2020,UX Academy Foundations,4.3,5.0,5.0,3.0,designlab
8852,270648,True,2020,,UX Academy Foundations,11/19/2020,UX Academy Foundations,5.0,5.0,5.0,,designlab
8853,270619,False,2020,,Great experience!,11/19/2020,,4.0,4.0,4.0,,designlab
8854,270595,False,2020,UX/UI Designer,Excellent mentored foundation course with a supportive community and career coaching,11/18/2020,,4.7,5.0,5.0,4.0,designlab
8855,270587,False,2020,Future UX Designer,I know I made the right choice!,11/18/2020,UX Academy Foundations,5.0,5.0,5.0,,designlab
8856,270575,False,2020,UX Designer,Excellent,11/18/2020,UX Academy,5.0,5.0,5.0,,designlab
8857,270568,False,2020,,A Great Place to Start If You Are Unsure Of A Career Change,11/17/2020,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8858,270564,True,2020,,Great intro into UX,11/17/2020,UX Academy Foundations,4.3,5.0,4.0,4.0,designlab
8859,270561,True,2020,,Designlab is great,11/17/2020,,5.0,5.0,5.0,5.0,designlab
8860,270559,False,2020,Product Designer,Amazing.,11/17/2020,,5.0,5.0,5.0,5.0,designlab
8861,270554,False,2020,Graphic Designer,A great prerequisite for UX Academy,11/17/2020,UX Academy Foundations,4.7,5.0,4.0,5.0,designlab
8862,270553,False,2020,,Rigorous learning experience with multiple avenues to learn,11/17/2020,UX Academy Foundations,4.7,5.0,4.0,5.0,designlab
8863,270552,True,2020,,Instilling UX/UI Design Foundations,11/17/2020,UX Academy Foundations,4.7,5.0,5.0,4.0,designlab
8864,270541,True,2020,,Ux Academy Foundations - The confidence and background I needed.,11/17/2020,UX Academy Foundations,5.0,5.0,5.0,,designlab
8865,270532,False,2020,,Great way to learn design tools before jumping into UXA,11/17/2020,UX Academy Foundations,4.3,5.0,4.0,4.0,designlab
8866,270528,False,2020,Graphic designer,A great way to start your UX/UI journey,11/17/2020,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8867,270524,False,2020,,Good foundations course with a focus on UI/Visual design,11/17/2020,UX Academy Foundations,4.0,5.0,3.0,4.0,designlab
8868,270523,False,2020,,Great starting point,11/17/2020,UX Academy Foundations,4.0,4.0,4.0,,designlab
8869,270522,False,2020,Video game tester,Excellent course,11/17/2020,UX Academy,5.0,5.0,5.0,5.0,designlab
8870,270521,False,2020,,From absolute zero to a strong base,11/17/2020,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8871,270520,True,2020,,Great foundational course,11/17/2020,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8872,270519,False,2020,Student,Great introductory course!,11/17/2020,UX Academy Foundations,4.5,5.0,4.0,,designlab
8873,270517,True,2020,Student,Designlab’s UX Academy Foundations,11/17/2020,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8874,270486,False,2020,Student,Great program,11/16/2020,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8875,270479,False,2020,,Designlab UX Foundations,11/16/2020,UX Academy Foundations,4.7,5.0,4.0,5.0,designlab
8876,270419,False,2020,,Foundations was a great introduction and preparation for UX Academy.,11/15/2020,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8877,270418,True,2020,,Great online learning experience!,11/15/2020,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8878,270411,True,2020,,Great intro course to UX Academy,11/15/2020,UX Academy Foundations,4.3,5.0,4.0,4.0,designlab
8879,270407,False,2020,,Designlab Review,11/15/2020,,4.3,4.0,4.0,5.0,designlab
8880,270396,False,2020,,Great way to get into UX,11/15/2020,UX Academy Foundations,5.0,5.0,5.0,,designlab
8881,270383,False,2020,,"Interactive Projects, Great Intro to UI",11/14/2020,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8882,270382,False,2020,UX designer,"Worked as a Graphic Designer for 4 years, and currently a UX designer.",11/14/2020,,4.0,4.0,4.0,4.0,designlab
8883,270378,False,2020,,Foundations was an awesome experience!,11/14/2020,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8884,270375,True,2020,,UX Foundations For The Win!,11/14/2020,UX Academy Foundations,4.7,5.0,5.0,4.0,designlab
8885,270366,False,2020,,Great access to mentorship,11/14/2020,UX Academy Foundations,3.3,5.0,4.0,1.0,designlab
8886,270362,True,2020,UX Designer,Designlab is great,11/13/2020,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8887,270359,False,2020,,Detailed learning in a fast pace course,11/13/2020,UX Academy Foundations,4.7,5.0,5.0,4.0,designlab
8888,270345,True,2020,,UXA Foundations was a great experience,11/13/2020,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8889,270340,True,2020,,A great course even if you already have design experience,11/13/2020,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8890,270339,True,2020,,Definitely enhanced my UI design skill,11/13/2020,UX Academy Foundations,3.0,4.0,4.0,1.0,designlab
8891,270338,False,2020,,Great Introductory Class for Newbie,11/13/2020,UX Academy Foundations,5.0,5.0,5.0,,designlab
8892,270334,False,2020,,Great Course!!!,11/13/2020,UX Academy Foundations,4.5,5.0,4.0,,designlab
8893,270333,False,2020,,great start entering UX design,11/13/2020,UX Academy Foundations,3.7,4.0,4.0,3.0,designlab
8894,270331,False,2020,,Great intro to UX program,11/13/2020,UX Academy Foundations,4.3,5.0,5.0,3.0,designlab
8895,270330,False,2020,Digital Media Coordinator,"A great introduction to design, just make sure your mentor is great too",11/13/2020,UX Academy Foundations,4.7,5.0,5.0,4.0,designlab
8896,270329,True,2020,,Thorough curriculum to get ready for UX Academy!,11/13/2020,UX Academy Foundations,4.7,5.0,5.0,4.0,designlab
8897,270326,True,2020,,"I found the course to be challenging, motivating and rewarding.",11/13/2020,UX Academy Foundations,5.0,5.0,5.0,5.0,designlab
8898,270304,True,2020,,I loved Design 101 course! Everything was very well organised!,11/13/2020,,5.0,5.0,5.0,5.0,designlab
8899,270183,False,2020,,A great experience for beginners,11/10/2020,UX: Interaction Design,5.0,5.0,5.0,5.0,designlab
8900,270182,False,2019,Associate Product Designer,Strong foundational learning and support systems,11/10/2020,UX Academy,3.7,4.0,4.0,3.0,designlab
8901,270171,True,2020,,Experience was really fun!,11/9/2020,Design 101,4.3,5.0,5.0,3.0,designlab
8902,269629,False,2020,Product Designer,Community Support and Mentorship,10/23/2020,UX Academy,4.3,5.0,4.0,4.0,designlab
8903,269154,False,2020,,A valuable and well structured educational experience.,10/6/2020,Design 101,5.0,5.0,5.0,5.0,designlab
8904,269074,False,2019,UX designer,A great way to enter the field!,10/3/2020,UX Academy,5.0,5.0,5.0,5.0,designlab
8905,268913,True,2020,,"wasn't a waste, but wouldn't recommend",9/28/2020,Design 101,1.7,2.0,2.0,1.0,designlab
8906,268374,False,2020,,Project-based and good structured course,9/10/2020,Design 101,4.0,5.0,4.0,3.0,designlab
8907,268343,False,2020,UX Design Student,"Fantastic mentorship, helpful content, supportive staff",9/9/2020,UX: Interaction Design,4.7,5.0,4.0,5.0,designlab
8908,268335,True,2020,,Great intro and foundation course,9/9/2020,Design 101,5.0,5.0,5.0,5.0,designlab
8909,268332,False,2020,,"Comprehensive, intense and fulfilled my purpose.",9/9/2020,UI Design,4.0,5.0,5.0,2.0,designlab
8910,268331,False,2020,Visual Designer,Highly interactive course with supportive mentorship,9/9/2020,UX: Interaction Design,5.0,5.0,5.0,,designlab
8911,268328,True,2020,UX/UI Designer,Good structured course,9/9/2020,,4.0,5.0,4.0,3.0,designlab
8912,267760,True,2020,,Enrolling in Designlab is one of the best decisions I've ever made!,8/23/2020,,5.0,5.0,5.0,5.0,designlab
8913,267228,True,2020,Architect,Excellent!,8/6/2020,Design 101,5.0,5.0,5.0,5.0,designlab
8914,267214,False,2020,,I had wonderful experience with Design 101,8/5/2020,Design 101,5.0,5.0,5.0,,designlab
8915,267211,True,2020,,Fantastic Design Foundation Course!,8/5/2020,Design 101,4.0,4.0,4.0,,designlab
8916,266222,True,2020,,Excellent Design Course,7/8/2020,Design 101,4.7,5.0,5.0,4.0,designlab
8917,266201,False,2020,Copywriter,Design 101 by Designlab helped me learn design basics and understand where to move in my career,7/7/2020,Design 101,5.0,5.0,5.0,5.0,designlab
8918,266199,True,2020,UX Designer,Big Bucks = Big Sucks,7/7/2020,Design 101,1.5,1.0,2.0,,designlab
